sk_movie_id,sk_company_id
046466f51e8d6f8d27f26106b88e28d3973908c979fb4a11f49b15c6e83dc127,f8469190f7f95cac7535e82fffb57484e9a5132055d44cffb4d42aea9e0334f1
e29030913ade50c6cda78634d5fccfa83815d00a742a03afa1b5489c15431e6d,1f8f6ef3aa3c98b5d69b497a62e79574ea53844a4e0d1542cd0bdb88f21c751f
80ca4d882e6475ad3743c854d3c458e72ec25d3a9d009f844b1e79fc365303b8,7b5012b138c4f8799d5818098f751b791c96ffd428680b87329af31326f22e4e
330200760c0a0e72d16bc1f28b229dfcb3e4234cf6244a76f0ae34113ddb89c8,6be2228a5bed7fbc408ab10a8f64a45b3370c011f246ebb6f3af64baf143c7cb
1b22946a2a30d57627d0de2aecaa84763adbaad0dbc5b1c7a0562280a2f5dc33,14ab61fa8b005af76996bd554d77787420d41eb0bf08789fa5345fd407b3cf26
da740fd95eadfbb4d2dfb6530ed70d8502380a04c783e40a4c99179667182ff9,325c828ebedb2df291bf0b9a06c9d9a47818c48725426559bb6e5bad05e95e5b
8518d3dc67897bfb7b805958615e8446b39890198c5f091d14275f8a357e5df1,46d8504c630030d736cbecb2825df8bdec8b5b47c0a35ffd46fa1ce4573bcd92
5c03bdf9e1acaf345518f05b7dd85642f9ade85bfb0640fd3d29678e4d97b451,db3c47512c6e19c621672b6d1aa2bc6e58a8a44ecaa9e99329915c66646bb4ae
84a8fa6b405e014d6387362dc1c0b29e896ed6b7ecc38b701e35f77c53d7526a,a810190828d40a6ffc15751c9e2d7ff3b3dd62837c02db90ac00ef3657fc12f2
5478be49ce045cc24668bb12522585e06a21887ae0b7b469a3f9cef8077f65dd,cf5967a6bce265208f5b80273830b72b359d4005c1216021da014d1c5eae0996
f2f6b8557f32d75b56f893695d008593102b2084b70f045b82fd8e8445d6e2f8,e24796187b40510601ca36c3e0a6c863321d01a85856513a9ada4b794ef3b84c
913d84ea94eecbb90a39a1fab896c527cea8edb8d292746cc99f62a646ebf258,a9484e9ba85f1bb393a54863883d28c6813d37bb3a466c557ed67ac319f457c5
9158b911da98b7ece3481c1900702ad302e58414ac903c5b8531c1a2a40da790,3b2a704375333add4c86fda9ee356e868bb3c5b5607d9b85d4fc3cb17c526b74
118c9499f003c26beb207d87d56038e0542b6e9787c70d615d62777b5dd77bce,a2e85ecfb19afa58059cd969d6bd0d9bbe9671de12e1aa08bcbbe7d678a05773
d7bd8f3f0f324d0a7e525a613bc0c7757d71bba49e41a0826116a89dcc9c789b,2082736c92628ef876d0b64a04089d4db834ef8029492f856866f61463112e2c
9390ffd886572210af93e92b27c790d76f5d15af6c8e22a8bfebdbd5cb400203,2f530050ae3c5ed002690e6559e437201e35bb77866652ce383797a2a5598c50
6b6046f45bcfc7aa212f5e36e5e210c81c5759f14dd586de9fcc002176045f16,a9a882b74da46264cad751912a581b59ee00fbb975f9d9dd33f066801ec079bd
263264817509e269fbcce3255e6b7ec6ee8d6f3a241c1a40911a90a98d76afc6,df41cf1dc1d12aff48bc7c6cde014344803c983002c63c39ab6e107312f70137
5a048e49af2887a04dcfc780185e8aefae7e1c542a71aa49b537ac831a73186d,d3adba4af2da42773eadaca4130e327025f65422c313accd41f42d2671d81c8f
e521108fe6fb1936e91b0ceb9d60f81f511a8739a60bcf350ceba8d8a17edbe2,82953e6e6d362123d3772fa4361c57443fd2596a2bf4ab8432bd4b1b216d954b
38c341bf4cb6b16a920f1b6a45f9c15afe5740828b5ea56bc8836e42ed077231,c76bdc84baf5c530b57292d38f29396b78f52a3f2ca5c17c586309569a441a20
060beeaead6bb7a0d9198904fdacc830491b3221953647d43a9c8d8380db6bcb,4c36052e70709188f59e3d2ab5d295155c223c5104f7d35f55c84d49eee4f6e1
8a3f888ac638f35c0b4a5a33e2d185d28b92cc5488c0961575aa201d8ac0bb2b,70e10969b6563eec9887376d438e628b6e7b24a9217b67238e7aa9e79f95a2f2
6d7a682522a452dc825344442d36ea3a29c2c3e053bed116fff8c0ba68f9a4f6,ec71dc01198c1fffb800ba86ce317f5477864f627ce063b9977c4d6a6706bdfd
3bcd83e14b4c8a541739cb78640a2fc7a6ec81d985e0841b085faf1b1045c794,a678dc46859baecddc80f4c70df916eea225729a9fa3ae870cb890f6b5f837b4
98e82a78ec6f4eaa856fc784b6b1ff7948c10d7ede774b3adcb87c5a1067f99d,dc8cb6bcb56e7b57b328c8204e0142d85a8a0995f5081b0e2b7a0acc62f56c85
ff26ff35b6a3e8de19ac6acee1f173e67dfc0b8af00b3eab0a54cde57bc1d13a,a90109a8e797edca0424cf42bfb5da65824fe6305f3c878cb9bb7a02231815d8
87d15eb67c5109c0f6910f857af3bad2a1d0cf6ffc1bc70413d144dd3f18fbd3,f213756ae18fd995eacfe1d5b78d20452ac86f3ce24df4a4d3906c419c235feb
46e6383afd445911165144100d8d818111d2296ac5ac467d21d324da168458ff,f143d4b16fca7e97027973d9bb1035a29b33958db8e676f5175d47d1edcfeaa9
491fc3f7309e4f806713181a02cab80dda05aed0b531ea8bcfeeca670f59e10b,98d9659582a2df18807fad01a5793d64796108c479a7e20672f41d08f6d2b92e
980f0e29372f3d867aa8c75a88483fc615b215c2180070b37e3d81be5221c821,82b0ccfc26dd1909807752f94de4898af7cff8c10d27b2f7d26580134c76b2ba
4e93eb24c475b7a12ca5b5893c7c682c94522ce411a7be77ec9fa712f35b4e7a,a00add35d08cf844f92bbe1d58053e27a70ccced88634d01875cb3409f051976
4179a5117b608576ab957b8c271f15b02aac1ba1aa0a0a157446b579b6ea10e0,e105c9184004f73fef7fd1d7003904ff9de0d33c8adaefc25e7c3afa5d8538a1
dbb48e9e36c81dc6cef9cde817dc8bb7f824e94340a85edcafa67ac26bdcb981,48184229f25227a7b6f90f9a128e6145befda06f6af10fb5607d57a944688e15
ffafc824272b1b5661ecda3a0a12aa7a2f65fcb028a833b1973c40e35cac3724,7195794772187ec9096424a246b7175a45be9eacdb299674754fe1d4662ec901
9adb21f26d681464acb5cc8308ae1ea9298e902ca80b826ec735456b1b2dc6f7,f6622be11f028f2aaa9d7d7a292c6bac6ff253ba16c3dad4d35c849e8bad5aa4
62185c9a4d0648005798224cd033255af91f0b46edcbbe529d82f358ebdbe82c,1fc2d6532f75c122a194552bc0109f5e30dfe7a3d6693294f7dd329f8cea3a4f
65fdafbbe2a5ca42d01dcd422dd6c763bf4ba9c02c8f2aacf50cf724a3b1df67,59ab5e0fd29abc2f70e0e2a06ea20a062a87b0a9b08bac85ab1273b04ba6222e
e25973e3417151f24a8aa9bbd37917671971d2cb485ba092139c112b0ae433af,2ecec9b8036bbc7e4de05da054da7dfb5ac9a64f4e12c06b37b0b548d37a74d0
c07f1062e73a1ad09014d9973781d365c59f2653ff68599b6ff860d0a6181208,f096c178afb38621c6a37c9c3e65c172953ebe89da104e42757501462078a37a
76603a1f40f683da283b9cdd28dd6edccc063e1c3f7d180e0c62be985da15134,fb6d9911a2f90d40c0521765ea1b2d8f395fc46e8a99585aa07ede1c3fd28617
cda72cae2b00cf73a5b00a80e0c9bb9c6c187bc47d2345f55c069bb043817b0e,9a2c20bbf890aa6061ccbbebf28a0d4b9d8de8d559a98228fa05e432c1226e6d
266acf65af077898051940777e602afe90daf977d6b9498a1c753dd7b10fbeab,e6d0172c79494fdd6221790e431dbc4848eea72c7943f1c7e5ccbebbe32abeb3
a9734d3254fdf1246d5cb0181cf6a69efcde186201c51787d5ef0aba491a02f7,9fdf67fb622c57a7958c4a97afd60b7a09849f52526653e9cd4dd2072880d1f9
1bae3b0b4959e9ca0a97f19b0aabe702e7b72c2a6b5949a8bf7a7829393c03db,8fed158eb2fc12902bf20f9d169e077a0d574545f10d6f1e2f8cca5a9006fed1
ad55c2187cc0d055c200e61d162f7c86642ab97915f66e32f70a052ba382cdad,59bd594adaa2ba8c5ec70dabc9e8276655c3f600dedaaa43ee7a58b8a97491e8
e4889ba6ea376e8ef9391e5c0b834c84e6f6cae315f5bb8dd53842ee0acd41b6,2406b27ef73651322ebbbe23b3bb038f6cdd3baa1d18a9408b39baf5d6c0cbaf
2d0663783743b1f7752220a015416dc516a0a871739ab411c11356906df7bea0,1cb38518e61b93c6ffce8d9900b4bbdbbd94d5ff3f89165e1bb268eb2bcc4002
3a2f9e4d128a5a5f0e7e52efc65404502742e771b22c169238df0337a4627ca5,912c2da8e4ed34032db290579138d0e8bfd7d565f19fba51f33fe8a64b0177dc
